client_id,sample_id,x1,x2,x3,x4,label
c0,s62,2.905067169240407,-1.1715666288253417,-0.36824895678803055,0.34155555094050954,3
c0,s75,1.727350214164185,-1.5338614049161376,0.8638280136981883,-0.3285252231228939,3
c0,s148,1.8212988508131087,-1.6517591481792673,-1.281069206845832,-0.42360660646083825,3
c0,s190,1.2496652670437771,0.6353711428612774,0.7400142363043355,0.6369062833722101,3
c0,s176,1.0491736214413494,-0.9759588161149049,-0.9105748839214486,0.5585489592742234,3
c0,s117,1.1059933699072981,-0.9620911163416273,0.34770845245095694,-0.4070782363503251,3
c0,s131,1.403821392066557,-0.4425357118921839,1.4550455762707113,0.13148581680545218,3
c0,s81,1.8206461576468016,0.7307746911386448,-1.5720402556532407,-0.06695317289820084,3
c0,s63,1.7286976444055924,-0.9868570784282374,-0.24527784594210975,0.777337576061744,3
c0,s163,1.6678876111195198,-1.1037406977820072,0.5872591668027922,0.3194002637912288,3
c1,s189,-0.9208503978091276,0.8550193242972788,0.6396264094979018,0.44254562420405297,1
c1,s166,-0.08158776968512098,-1.7056522160155172,-1.615658339320678,0.48206683552552526,1
c1,s52,-0.8781523669287508,-0.33412344070081207,0.9159025423560131,-1.326392717739564,1
c1,s187,-0.37171669658569495,-0.8931306215848627,0.011451291670654416,-0.2992647038852564,1
c1,s98,-0.47177603363833576,0.45938577171661177,0.7019536262212701,0.13824143205868192,1
c1,s168,-0.713874824036484,-1.3168302110582415,0.8358078963143372,0.3493506225604296,1
c1,s122,-0.8515371891857679,0.6655852363134291,1.08528700444591,0.36653140723722993,1
c1,s83,-0.6989304285787463,-1.013717366440399,0.03278209287626079,-1.2165601493811278,1
c1,s8,-0.5122427290715373,-0.8137727282478777,0.6159794225754956,1.1289722927208916,1
c1,s180,-0.09617893692333225,1.1280188573493026,-2.280737845371923,-1.4966386899033264,1
c1,s172,-0.45884049314930064,-0.42477372779309125,0.3140772238697992,-0.24576150001290142,1
c1,s69,-0.7630572096947675,-1.112411471983418,1.191142953088865,0.2627492251471385,1
c1,s88,-0.5709436615217945,0.8137636899662105,1.0684715559890383,0.23287802013716835,1
c1,s110,-0.18924434093640552,0.32866200228248105,0.3619218539288437,1.320661655528167,1
c1,s136,-0.25337756894801494,-0.1591848713800608,0.20338824061994343,-1.0085360419431078,1
c1,s155,-0.44065242156974244,0.03210767397093466,0.2689134476786009,-0.6196659341286136,1
c2,s114,1.0762401574663856,-0.8456610327673472,0.3330703726182551,-0.0258628479538564,3
c2,s61,2.129247112028298,-1.287422581274031,-1.0967855784546396,1.836913528321314,3
c2,s119,1.0638515327343585,-1.141938226142404,0.006339062362268442,2.5976737265958323,3
c3,s160,-1.4944056198193065,0.6991967316948878,2.052684981945891,0.17196033243705985,0
c3,s21,-1.1958396455890397,0.4869724807855818,-0.46940234020272387,0.01249411872768743,0
c3,s59,-2.147289029738655,-0.16266592054490767,-1.062414411859563,-0.5294394273660737,0
c3,s49,0.6433267946890444,-0.3946051228595896,-0.005121866720071296,-0.16344289852451258,2
c3,s95,0.10788044434303304,1.309550684860527,-1.6022595410589253,-1.2516472141061394,2
c4,s13,-1.4571558198556664,-0.31967121635730134,-0.4703726542927955,-0.6388778482433419,0
c4,s14,-0.27514225122668373,1.4949413112343959,-0.8658311156932432,0.9682783545914808,1
c4,s48,-0.38318732113598775,1.4614442922422022,-1.107045682043488,-0.8947270189558264,1
c4,s91,-0.12500903031957764,1.4814555476589732,-0.7435882288125641,-0.8222500172903203,1
c4,s111,-0.3427861508643793,-1.4768578168457318,1.067222416571983,-0.3314881720972547,1
c4,s42,-0.1566378976580904,-0.040762526135434025,-0.6547876954293904,0.44607220148208054,1
c4,s77,0.582655241987707,1.732311605409944,1.1774118889776937,0.4390866789295762,2
c4,s54,0.5381154370039261,1.3373981074427437,-0.15450567924990047,-0.695942611670703,2
c4,s41,0.838489203736345,-0.9029271780870264,0.9315730128742441,0.38495096610586316,2
c4,s74,0.2959939896870995,-0.37191458132128985,-1.7567217824785826,0.32799548371410964,2
c4,s93,0.8567939825665268,0.8418200668900618,0.5541165013240933,2.327653100346085,2
c4,s199,0.9957013858999235,1.0592237388963208,1.0258368428852387,0.0389132069014598,2
c4,s173,0.95205365313989,-2.2517772906190467,-0.8267050469168946,-0.7824163339614458,2
c4,s12,0.6789135630718949,0.06757906948889146,0.28911939868998415,0.6312882258385404,2
c4,s191,0.3407914080021059,-1.7836111297141835,0.08362107741055723,-0.5561919588491252,2
c4,s128,0.09947747301573849,-0.08610065182104851,0.7908061216900806,0.34464522623605237,2
c4,s150,0.5154104029008109,-0.5775388873556505,1.274447216941239,-0.6275875364369197,2
c4,s138,0.2964180008086595,2.0350733027310675,-0.0870941710525099,-0.30708321833457675,2
c4,s34,0.3135138474501953,0.8381265678943811,1.9967308916917865,2.9138624660073296,2
c4,s53,0.030631492594417446,-0.4841694333335785,-0.32767309436196085,1.0027578253046041,2
c4,s67,0.053155347577867364,8.439309141418043e-05,-0.7215580335428474,0.316494261673308,2
c4,s115,0.3139082114575536,-0.8333688059494058,-1.589567493308969,-2.0729834359912918,2
c4,s3,0.06603069756121605,1.1272412069680329,0.4675093422520456,-0.8592924628832382,2
c4,s97,0.27627417932855375,-1.4127658838923665,-2.310103436632644,0.054353585390382264,2
c4,s50,0.33757454879893356,1.4074818613137168,0.09058490690174555,0.6439387932768579,2
c4,s156,0.47113629339992935,-0.5334523471647244,-0.4116383222162092,1.362642639803341,2
c4,s143,0.26203581207438104,-0.8996947864877538,0.189843392837443,-1.4548224852577891,2
c4,s4,0.36875078408249884,-0.9588826008289989,0.8784503013072725,-0.049925910986252896,2
c4,s80,0.7823503424176613,-0.19065105750515945,1.1712470934673194,0.7508689887312598,2
c4,s46,0.4287564384616135,1.535755991995992,0.18323443722190613,-1.2244690317205003,2
c4,s186,0.09903482100720092,0.9308382263505294,1.7975945224343146,0.516297572101451,2
c4,s120,0.2230797426252751,1.4332145066061728,0.09152017817320818,0.5807770953297967,2
c4,s58,0.3156050035903405,1.2058536208882336,-0.7290838377436085,-0.6541464400677965,2
c4,s92,0.20230619183119358,0.8443851904853201,0.01142605556065933,1.3289605904369892,2
c4,s20,0.45677523755741145,-0.6619259410666513,-0.3630538465650718,-0.3817378939983291,2
c4,s147,0.23544836830993032,1.6111161484996208,-1.2223743125399031,0.24903612230694197,2
c4,s29,0.23267621135470395,0.02185214552344288,1.6017788913209154,-0.23935562747302427,2
c4,s162,0.16439070297730224,-0.3904639494628101,1.8478250129560454,-0.17417273380495787,2
c4,s105,0.09212665843410921,-0.8373982238274621,-0.5944003521987352,-1.4805365125650163,2
c4,s142,0.5484279208297995,0.18797358748610446,-1.4481272594150476,-0.0679802559844049,2
c4,s39,0.13027452147288585,0.9827395110230576,-0.49929559853915206,-1.1849437664170246,2
c4,s7,0.4127326115959884,0.43082100300788273,2.1416476008704612,-0.4064150163846156,2
c4,s129,0.668326018107997,-0.6883722822307594,0.8978154084105481,1.6289369476239914,2
c4,s10,0.7432541712034423,0.543154268305195,-0.6655097072886943,0.23216132306671977,2
c4,s193,0.2552134168558746,1.3506251209526567,0.012053180601825543,0.20279727689777938,2
c4,s31,0.8351112459145785,0.35687105914950934,1.4633028912195618,-1.188763054322851,2
c4,s154,0.7138201364823995,0.2416445216767513,-0.6139768013928971,1.4511788490210642,2
c4,s198,0.5112218145475347,0.39126465993323495,-1.786707511368078,-0.12268463749512722,2
c4,s183,0.5487388188641266,-0.18767099092845213,0.278143726454627,0.15811908490510918,2
c4,s101,0.5211672557321126,-0.265838791915379,-0.11754216732813036,0.829519042024073,2
c4,s27,0.8403081374573955,-1.7273204231923487,0.43442364354585733,0.2377356023322779,2
c4,s11,0.11668580914072822,0.21868859672901295,0.8714287779481898,0.22359554877468227,2
c4,s22,0.48074665890590895,0.4465311760299441,0.6653851089727862,-0.09848548450942361,2
c4,s89,0.23440089269869593,0.2703432392817259,-0.8633452647393817,-0.14752868024035293,2
c4,s99,0.7601330853758538,0.22921137411506842,0.5300647056014667,-0.7046732628698824,2
c4,s79,0.06654581585920483,-0.6974238233002769,0.989583934594853,-1.1783036231148656,2
c4,s56,0.09048978162787422,0.22822833013890514,2.5174740375339204,1.8768446112816701,2
c4,s64,0.43476607446661863,-0.37615607123009925,-0.13382296451604114,-1.3748958083699818,2
c4,s137,0.7068496408990508,0.6626659703854839,0.385037937656101,0.5565334427512632,2
c4,s33,0.6351509468144043,-0.22222269709877338,-1.4708062945026579,-1.0155790812075416,2
c4,s132,0.2582288233226952,1.5647180216699044,-0.36177047744417123,-0.9411220959249583,2
c4,s16,0.711226579792855,0.7933472351999252,-0.3487250722484376,-0.46235179266456716,2
c4,s17,0.8579758812571538,-0.1913043248816149,-1.2756863233379219,-1.1332872140034806,2
c4,s70,0.4801434033916108,-1.7445859869741926,0.9274384815581808,0.45442033821436295,2
c4,s184,0.7777673890849254,0.8070082819444706,-1.6198719943917699,-2.2472685553408556,2
c4,s141,0.9001845640199633,0.7394126723009475,-0.159648307422017,-0.652916144664712,2
c4,s0,0.30471707975443135,-1.0399841062404955,0.7504511958064572,0.9405647163912139,2
c4,s146,0.7143964826306588,1.997296530747994,-1.176614719429302,-0.8374634040851927,2
c4,s66,0.471538522545139,1.0127158178198286,0.15542932766846604,0.35175640839920347,2
c4,s196,0.011445439091466015,0.248787309801083,0.044212378104198057,-0.20291398479554773,2
c4,s170,0.816775867200791,0.6250852012481537,1.251725008565195,-0.5213229186372847,2
c4,s35,0.4144094332759964,-0.9895381200318641,-2.132046280731309,0.2677114623438358,2
c4,s104,1.0892174967107926,1.3276861322676916,-0.06913793472613955,1.3535858895693973,3
c4,s144,1.3361861000121709,1.2479499850594318,-0.25251733430296475,0.36345433783907316,3
c4,s86,1.6162096816512073,-2.063238276804743,-0.5911034251911056,0.5909063227933546,3
c4,s169,2.3826022826840734,0.42018859872493736,0.3877031412620148,-0.16692793010856513,3
c4,s73,1.471491972993157,-2.5666584409312976,-0.23685026450968424,0.17651242137244696,3
c4,s185,1.0017453976515072,1.1877250932619365,-1.0206230195133374,-1.8598354065456286,3
c4,s112,1.114592444577377,0.3833771131824704,-0.13113753020334493,0.3487758940462951,3
c4,s44,1.579091256410435,0.15999161357343825,-0.11863832610988256,0.2858261396025429,3
c4,s45,1.3060017417068248,0.21938250136385634,-0.41092723083373717,1.1062887100598888,3
c4,s125,1.3638622298139094,0.895184981971686,-0.7194802332847904,-1.502503456040897,3
c4,s78,1.743934526167792,0.43899315873829875,0.8279881767970589,-0.29657095353470836,3
c4,s175,1.1129658916602636,-0.24506065119070236,-1.0308137202711538,-0.056954541213528984,3
c4,s37,1.0659802307876436,0.15704856744534462,-0.1586348370386883,-1.0356537528258116,3
